Country,ISO_Code,Level,GDLCODE,Region,"1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Bolivia","BOL","Subnat","BOLr109","Pando",,,,,,,,31.1,,,,,50.6,,,,,43.7,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr105","Potosi",,,,,,,,37.2,,,,,35.7,,,,,31.2,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr107","Santa Cruz",,,,,,,,73.6,,,,,76.2,,,,,79.2,,,,,,,,,,
"Bolivia","BOL","Subnat","BOLr106","Tarija",,,,,,,,63.5,,,,,64.2,,,,,59.3,,,,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr103","Central Bosnia",,,,,,,,,,,,,,,,45.3,,,,,41.6,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr102","Northern Bosnia",,,,,,,,,,,,,,,,27.7,,,,,19.1,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr105","Republica Srpska",,,,,,,,,,,,,,,,33.7,,,,,33.1,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr101","Western Bosnia",,,,,,,,,,,,,,,,31.4,,,,,47.6,,,,,,,
"Bosnia Herzegovina","BIH","Subnat","BIHr104","Western herzegovina",,,,,,,,,,,,,,,,29.2,,,,,25.9,,,,,,,
"Botswana","BWA","Subnat","BWAr101","Central",,,,,,,,,,39.6,,,,,,,,,,,,,52.9,,,,,
"Botswana","BWA","Subnat","BWAr110","Chobe",,,,,,,,,,0.00,,,,,,,,,,,,,38.1,,,,,
"Botswana","BWA","Subnat","BWAr102","Ghanzi",,,,,,,,,,21.2,,,,,,,,,,,,,34.4,,,,,
"Botswana","BWA","Subnat","BWAr103","Kgalagadi",,,,,,,,,,0.00,,,,,,,,,,,,,29.7,,,,,
"Botswana","BWA","Subnat","BWAr104","Kgatleng",,,,,,,,,,62.8,,,,,,,,,,,,,62.4,,,,,
"Botswana","BWA","Subnat","BWAr105","Kweneng",,,,,,,,,,52.0,,,,,,,,,,,,,70.5,,,,,
"Botswana","BWA","Subnat","BWAr106","North-East",,,,,,,,,,59.7,,,,,,,,,,,,,70.5,,,,,
"Botswana","BWA","Subnat","BWAr107","North-West, Ngamiland",,,,,,,,,,41.6,,,,,,,,,,,,,50.6,,,,,
"Botswana","BWA","Subnat","BWAr108","South-East",,,,,,,,,,95.0,,,,,,,,,,,,,98.3,,,,,
"Botswana","BWA","Subnat","BWAr109","Southern",,,,,,,,,,36.8,,,,,,,,,,,,,48.1,,,,,
"Brazil","BRA","Subnat","BRAr102","Acre",,,,,,100,,,,65.5,,,,,,,,,,74.1,,,,,,,,
"Brazil","BRA","Subnat","BRAr114","Alagoas",,,,,,70.4,,,,67.5,,,,,,,,,,72.6,,,,,,,,
"Brazil","BRA","Subnat","BRAr106","Amapa",,,,,,100,,,,88.9,,,,,,,,,,89.8,,,,,,,,
"Brazil","BRA","Subnat","BRAr103","Amazonas",,,,,,100,,,,74.1,,,,,,,,,,78.9,,,,,,,,
"Brazil","BRA","Subnat","BRAr116","Bahia",,,,,,59.2,,,,67.6,,,,,,,,,,71.4,,,,,,,,
"Brazil","BRA","Subnat","BRAr110","Ceara",,,,,,70.3,,,,70.2,,,,,,,,,,75.6,,,,,,,,
"Brazil","BRA","Subnat","BRAr127","Distrito Federal",,,,,,96.5,,,,93.6,,,,,,,,,,97.4,,,,,,,,
"Brazil","BRA","Subnat","BRAr118","Espirito Santo",,,,,,73.8,,,,79.6,,,,,,,,,,83.5,,,,,,,,
"Brazil","BRA","Subnat","BRAr126","Goias",,,,,,79.0,,,,88.1,,,,,,,,,,90.3,,,,,,,,
"Brazil","BRA","Subnat","BRAr108","Maranhao",,,,,,50.7,,,,59.8,,,,,,,,,,62.7,,,,,,,,
"Brazil","BRA","Subnat","BRAr125","Mato Grosso",,,,,,74.6,,,,77.5,,,,,,,,,,82.1,,,,,,,,
"Brazil","BRA","Subnat","BRAr124","Mato Grosso do Sul",,,,,,84.0,,,,82.4,,,,,,,,,,85.0,,,,,,,,
