Country,ISO_Code,Level,GDLCODE,Region,"1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Angola","AGO","Subnat","AGOr214"," Namibe",,,,,,,,,,,,,,,,,,,,,5.61,,,,,5.58,,
"Angola","AGO","Subnat","AGOr203"," Uige",,,,,,,,,,,,,,,,,,,,,5.21,,,,,4.42,,
"Angola","AGO","Subnat","AGOr202"," Zaire",,,,,,,,,,,,,,,,,,,,,3.73,,,,,6.89,,
"Argentina","ARG","Subnat","ARGr103","Catamarca, La Rioja, San Juan",,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,
"Argentina","ARG","Subnat","ARGr106","Chaco, Formosa",,,,,,,,,,,,,,,,,,,,,9.33,,,,,,,
"Argentina","ARG","Subnat","ARGr107","Chubut, Neuquen, Rio Negro, Santa Cruz, Tierra del Fuego",,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,
"Argentina","ARG","Subnat","ARGr101","City of Buenos Aires",,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,
"Argentina","ARG","Subnat","ARGr104","Cordoba",,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,
"Argentina","ARG","Subnat","ARGr105","Corrientes, Entre Rios, Misiones",,,,,,,,,,,,,,,,,,,,,9.42,,,,,,,
"Argentina","ARG","Subnat","ARGr108","Jujuy, Salta",,,,,,,,,,,,,,,,,,,,,9.91,,,,,,,
"Argentina","ARG","Subnat","ARGr109","La Pampa, San Luis, Mendoza",,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,
"Argentina","ARG","Subnat","ARGr102","Rest of Buenos Aires",,,,,,,,,,,,,,,,,,,,,9.85,,,,,,,
"Argentina","ARG","Subnat","ARGr110","Santa Fe",,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,
"Argentina","ARG","Subnat","ARGr111","Santiago del Estero, Tucuman",,,,,,,,,,,,,,,,,,,,,9.77,,,,,,,
"Armenia","ARM","Subnat","ARMr101","Aragatsotn",,,,,,,,,,10.3,,,,,,,,,,10.5,,,,,,10.9,,
"Armenia","ARM","Subnat","ARMr102","Ararat",,,,,,,,,,10.1,,,,,,,,,,10.4,,,,,,10.7,,
"Armenia","ARM","Subnat","ARMr103","Armavir",,,,,,,,,,10.2,,,,,,,,,,10.7,,,,,,10.5,,
"Armenia","ARM","Subnat","ARMr104","Gegharkunik",,,,,,,,,,9.94,,,,,,,,,,10.3,,,,,,10.4,,
"Armenia","ARM","Subnat","ARMr106","Kotayk",,,,,,,,,,10.7,,,,,,,,,,11.1,,,,,,11.4,,
"Armenia","ARM","Subnat","ARMr105","Lori",,,,,,,,,,10.6,,,,,,,,,,11.0,,,,,,10.8,,
"Armenia","ARM","Subnat","ARMr107","Shirak",,,,,,,,,,11.3,,,,,,,,,,11.1,,,,,,11.5,,
"Armenia","ARM","Subnat","ARMr108","Syunik",,,,,,,,,,10.9,,,,,,,,,,11.4,,,,,,11.3,,
"Armenia","ARM","Subnat","ARMr110","Tavush",,,,,,,,,,10.3,,,,,,,,,,10.6,,,,,,11.0,,
"Armenia","ARM","Subnat","ARMr109","Vayots Dzor",,,,,,,,,,10.5,,,,,,,,,,11.1,,,,,,11.2,,
"Armenia","ARM","Subnat","ARMr111","Yerevan",,,,,,,,,,11.8,,,,,,,,,,12.4,,,,,,12.7,,
"Azerbaijan","AZE","Subnat","AZEr102","Absheron",,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr107","Aran",,,,,,,,,,,,,,,,9.79,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr101","Baku",,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr109","Dakhlik Shirvan",,,,,,,,,,,,,,,,9.74,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr103","Ganja Gazakh",,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr106","Guba Khachmaz",,,,,,,,,,,,,,,,9.85,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr105","Lankaran",,,,,,,,,,,,,,,,9.71,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr104","Shaki Zaqatala",,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,
"Azerbaijan","AZE","Subnat","AZEr108","Yukhari Karabakh",,,,,,,,,,,,,,,,9.82,,,,,,,,,,,,
"Bangladesh","BGD","Subnat","BGDr214"," Bagerhat, Khulna, Satkhira",,,,,,3.25,,,,,,,,4.03,,,,,,,4.80,,,4.48,,,,
"Bangladesh","BGD","Subnat","BGDr204"," Bandarban, Cox s Bazar",,,,,,2.85,,,,,,,,2.76,,,,,,,3.34,,,3.63,,,,
"Bangladesh","BGD","Subnat","BGDr202"," Barguna, Bhola, Patuakhali",,,,,,5.09,,,,,,,,3.79,,,,,,,4.58,,,4.30,,,,
"Bangladesh","BGD","Subnat","BGDr201"," Barisal, Jhalokati, Pirojpur",,,,,,3.60,,,,,,,,4.15,,,,,,,5.06,,,6.38,,,,
"Bangladesh","BGD","Subnat","BGDr219"," Bogra, Gaibandha, Jaypurhat",,,,,,3.20,,,,,,,,3.37,,,,,,,4.27,,,4.72,,,,
"Bangladesh","BGD","Subnat","BGDr207"," Brahmanbaria, Chandpur, Comilla",,,,,,3.19,,,,,,,,3.76,,,,,,,4.85,,,5.08,,,,
"Bangladesh","BGD","Subnat","BGDr203"," Chittagong",,,,,,4.72,,,,,,,,4.39,,,,,,,5.42,,,5.85,,,,
"Bangladesh","BGD","Subnat","BGDr216"," Chuadanga, Jhenaidah, Kushtia, Meherpur",,,,,,2.78,,,,,,,,3.43,,,,,,,4.39,,,4.35,,,,
"Bangladesh","BGD","Subnat","BGDr208"," Dhaka",,,,,,6.60,,,,,,,,5.87,,,,,,,6.96,,,6.64,,,,
"Bangladesh","BGD","Subnat","BGDr220"," Dinajpur, Nilphamari, Panchagarh, Thakurgaon",,,,,,2.75,,,,,,,,3.64,,,,,,,4.08,,,4.96,,,,
"Bangladesh","BGD","Subnat","BGDr212"," Faridpur, Manikganj, Rajbari",,,,,,3.07,,,,,,,,3.84,,,,,,,3.79,,,3.89,,,,
"Bangladesh","BGD","Subnat","BGDr206"," Feni, Lakshmipur, Noakhali",,,,,,3.25,,,,,,,,3.60,,,,,,,4.43,,,4.70,,,,
"Bangladesh","BGD","Subnat","BGDr209"," Gazipur, Narayanganj, Narsingdi",,,,,,3.22,,,,,,,,3.48,,,,,,,4.76,,,5.85,,,,
"Bangladesh","BGD","Subnat","BGDr213"," Gopalganj, Madaripur, Munshiganj, Shariatpur",,,,,,2.67,,,,,,,,4.04,,,,,,,4.54,,,5.01,,,,
"Bangladesh","BGD","Subnat","BGDr223"," Habiganj, Sunamganj",,,,,,1.81,,,,,,,,2.65,,,,,,,3.64,,,3.18,,,,
